GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
432856398,Japan Raises Defenses on Signs North Korea Plans Missile Test,2004-09-24,Newspapers,"['Brooke, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Missiles', 'Weapons testing', 'International relations']"
432863395,"Former Powell Aide Denies Spy Charge, Associates Say",2004-09-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.6,['Foreign Service-US'],,"['Espionage', 'Classified information', 'Arrests', 'Diplomatic & consular services']"
432867213,News Summary,2004-09-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
432868115,State Dept. Official Arrested in Inquiry On Taiwan Contact,2004-09-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['Federal Bureau of Investigation', 'FBI', 'Foreign Service-US']","['922120', '922120']","['Arrests', 'Diplomatic & consular services', 'Espionage', 'Classified information']"
432893591,A War and a Mystery: Confronting Avian Flu,2004-10-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.1,,,"['Avian flu', 'Livestock', 'Poultry', 'Viruses', 'Epidemiology', 'Public health']"
432893747,The Menace From Avian Flu,2004-10-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.24,,,"['Editorials', 'Avian flu', 'Birds', 'Globalization', 'Epidemics', 'Poultry', 'Disease control']"
432894165,"In an Overture, Taiwan's President Calls for Opening Peace Talks With Mainland China",2004-10-11,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.9,,,"['Peace negotiations', 'Arms control & disarmament']"
432899706,"Two Teams of Investigators, Two Versions of the Same Incident",2004-10-03,Newspapers,"['Stowe, Stacey']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,14CN.3,,,
432906447,"On New York's Streets, Warning of a Crackdown by China",2004-11-22,Newspapers,"['Polgreen, Lydia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.1,['Falun Gong-China'],['813110'],"['Human rights', 'Demonstrations & protests', 'Cults', 'Religious persecution']"
432908247,Violence Taints Religion's Solace for China's Poor,2004-11-25,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Christianity', 'Social conditions & trends', 'Violence', 'Cults', 'Rural areas', 'Poverty']"
432908356,World Briefing Europe: Russia: 14 Years For Spying,2004-11-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.8,,,
432908595,Board Accepts Nuclear Vow By Iranians,2004-11-30,Newspapers,"['Sciolino, Elaine']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,"['International Atomic Energy Agency', 'IAEA', 'United Nations Security Council']","['813940', '813940', '928120']","['Nuclear weapons', 'Diplomacy', 'Uranium']"
432918359,S.E.C. Warns Amex Leaders It May File Civil Charges,2004-11-12,Newspapers,"['Anderson, Jenny']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,"['American Stock Exchange', 'AMEX', 'Securities & Exchange Commission']","['523210', '523210', '926150']","['Civil actions', 'Options trading', 'Investigations']"
432923812,2nd Russian Jury Convicts a Physicist Who Was Acquitted of Spy Charges,2004-11-06,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Espionage', 'Convictions', 'Scientists']"
432926660,World Briefing Asia: China: 4 Imprisoned On Taiwan Spying Charges,2004-12-29,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,,,
432932560,"As Nuclear Secrets Emerge, More Are Suspected",2004-12-26,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,"['International Atomic Energy Agency', 'IAEA']","['813940', '813940']","['Nuclear weapons', 'Arms control & disarmament', 'Black markets']"
432936473,"Through a Lens, Darkly",2004-12-19,Newspapers,"['Lee, Nathan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,2.1,,,"['Piracy', 'DVD', 'Black markets', 'Motion picture industry', 'Product quality']"
432940619,Facing Down The Killers,2004-12-18,Newspapers,"['Kristof, Nicholas D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,,,"['Genocide', 'Atrocities', 'Foreign policy', 'Morality']"
432941514,"In Taiwan Ballot, Ties With Beijing Seem to Be a Winner",2004-12-12,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.20,,,"['International relations', 'Elections', 'Independence']"
432943576,Corporations In Brazil Shed Stay-at-Home Tradition,2004-12-10,Newspapers,"['Benson, Todd']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,W.1,"['Votorantim', 'Cemex SA de CV', 'Gerdau SA']","['327310', '331111']","['Acquisitions & mergers', 'Multinational corporations', 'Foreign investment']"
432943950,It's Planes vs. Satellites in Debate on Spying,2004-12-16,Newspapers,"['Jehl, Douglas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.39,"['Senate-Intelligence, Select Committee on']",['921120'],"['Satellites', 'Space surveillance', 'Aircraft', 'Espionage']"
432945127,Inside,2004-12-06,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,
432945417,News Summary,2004-12-06,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
432945505,The Best Spies Didn't Wear Suits,2004-12-10,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.41,"['Central Intelligence Agency', 'CIA', 'Office of Strategic Services', 'OSS']","['928110', '928120', '928110', '928120']","['Intelligence gathering', 'Government agencies', 'Reorganization', 'History']"
432947779,Beijing Loves the Web Until the Web Talks Back,2004-12-06,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.15,,,"['Internet', 'Business growth', 'Censorship', 'Surveillance of citizens']"
432949412,U.S. Presses for New Director Of the U.N.'s Atomic Agency,2004-12-14,Newspapers,"['Weisman, Steven R']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.17,"['International Atomic Energy Agency', 'IAEA', 'Department of State']","['813940', '813940', '928120']","['Directors', 'Appointments & personnel changes']"
432950361,The Pinochet Money Trail,2004-12-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,3.1,['Riggs Bank NA'],['522110'],"['Money laundering', 'Investigations', 'Foreign bank accounts', 'Dictators', 'Privatization', 'Government sponsored enterprises']"
432952961,U.S. and Others Gave Millions To Pinochet,2004-12-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,['Riggs Bank NA'],['522110'],"['Money laundering', 'Human rights', 'Political persecution']"
432954956,A Long March From Maoism to Microsoft,2004-12-05,Newspapers,"['Rivlin, Gary']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,3.1,['Microsoft Corp'],"['334614', '511210']","['Consultants', 'Personal profiles', 'Foreign operations of US corporations', 'Capitalism']"
432955553,"For Beijing Students Now, Protests Aren't Even a Memory",2005-01-22,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,['Communist Party-China'],['813940'],"['Demonstrations & protests', 'College students', 'History', 'Political dissent', 'Young adults']"
432962480,Coming Funeral of Zhao Is Tangled in Quarrels,2005-01-25,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,,,"['Funerals', 'Disputes', 'Communism', 'Political dissent']"
432966523,China Gives Zhao's Death Scant Notice,2005-01-18,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,,,"['News media', 'Bans', 'Deaths']"
432966573,How Top Spies in Ukraine Changed the Nation's Path,2005-01-17,Newspapers,"['Chivers, C J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Elections', 'Demonstrations & protests', 'Intelligence gathering', 'Armed forces']"
432970316,Navy Says Sub Hit Mountain That Was Not on Its Charts,2005-01-11,Newspapers,"['Drew, Christopher']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.14,['Navy-US'],['928110'],"['Submarines', 'Ship accidents & safety', 'Mountains', 'Accident investigations']"
432971960,From the Assembly Line of a Genius,2005-01-14,Newspapers,"['Kimmelman, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,0.0,E.2:35,,,"['Art exhibits', 'Visual artists', 'Drawing']"
432972625,Apex Answers Accusations By TV Maker In China,2005-01-05,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.4,"['Apex Digital Inc', 'Sichuan Changhong Electrical Appliance Co']",['334310'],"['Consumer electronics', 'Losses', 'Arrests', 'Corporate presidents', 'Fraud']"
432980453,U.S. Cautious as China Offers Details on Political Prisoners,2005-02-09,Newspapers,"['Buckley, Christopher']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,"['United Nations Commission on Human Rights', 'Dui Hua Foundation']","['928120', '813311', '813311']","['Political prisoners', 'Criminal sentences', 'Human rights']"
432982333,Art in the Park Calls for More Than Velvet Ropes,2005-02-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.3,"['Central Park Conservancy', 'Police Department-New York City NY']","['813312', '922120']","['Public art', 'Parks & recreation areas', 'Helicopters', 'Security']"
432983156,F.B.I.'s Recruiting of Spies Causes New Rift With C.I.A.,2005-02-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,"['Federal Bureau of Investigation', 'FBI', 'Central Intelligence Agency', 'CIA']","['922120', '922120', '928110', '928120', '928110', '928120']","['Terrorism', 'National security', 'Espionage', 'Professional recruitment', 'Disputes', 'Government agencies']"
432983449,The North Korean Challenge,2005-02-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.24,,,"['Editorials', 'Nuclear weapons', 'Arms control & disarmament', 'Foreign policy']"
432985517,Rumsfeld Wants to Visit China to Revive Military Ties,2005-02-09,Newspapers,"['Shanker, Thom']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,,,"['International relations-US', 'Military policy']"
432987686,"Asylum Seekers Treated Poorly, U.S. Panel Says",2005-02-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['Department of Homeland Security', 'Commission on International Religious Freedom']",['921120'],"['Political asylum', 'Refugees', 'Human rights', 'Detention centers', 'Immigration policy']"
432988715,When Influenza Takes Flight,2005-02-05,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.17,,,"['Influenza', 'Birds', 'Epidemiology', 'Disease transmission', 'Livestock industry', 'Disease control']"
432994282,"Pressed, Iran Admits It Discussed Acquiring Tools for Nuclear Arms",2005-02-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['International Atomic Energy Agency', 'IAEA']","['813940', '813940']","['Nuclear weapons', 'Technology transfer', 'Inspections']"
432999805,Rumsfeld Warns of Concern About Expansion of China's Navy,2005-02-18,Newspapers,"['Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.9,"['Navy-China', 'Senate-Armed Services, Committee on']","['928110', '921120']","['Armed forces', 'Congressional hearings']"
433016045,George F. Kennan Dies at 101; Leading Strategist of Cold War,2005-03-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,['Deaths']
433021129,"[Movies, Performing Arts/Weekend Desk]",2005-03-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:23,,,
433029755,"A Hundred Cellphones Bloom, And Chinese Take to the Streets",2005-04-25,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Cellular telephones', 'Internet', 'Demonstrations & protests', 'Authoritarianism']"
433030196,A French Director Who Specializes In the Horror Beneath the Hauteur,2005-04-10,Newspapers,"['Scott, A O']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,2.13,,,"['Motion pictures', 'Motion picture directors & producers', 'Personal profiles']"
433036474,Chinese Official Orders End to Anti-Japanese Demonstrations,2005-04-20,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,['Communist Party-China'],['813940'],"['Demonstrations & protests', 'Foreign policy']"
433041495,China Said to Step Up Religious Persecution of Minority in Its West,2005-04-12,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.14,,,"['Religious persecution', 'Muslims', 'Minority & ethnic groups', 'Human rights']"
433041855,A Birthday Wrapped in Cambodian History,2005-04-17,Newspapers,"['Ung, Loung']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.15,['Khmers Rouges-Kampuchea'],['813940'],"['Civil war', 'Genocide', 'Families & family life']"
433044795,"Caught in Dragnet: 3 People, One Dirty Shirt",2005-04-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.1,,,"['Elevators & escalators', 'Missing persons', 'Search & seizure', 'Arrests', 'Apartment buildings']"
433047409,3 Hungry Days For Deliveryman Stuck in Elevator,2005-04-06,Newspapers,"['Wilson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Evacuations & rescues', 'Postal & delivery services', 'Elevators & escalators']"
433053818,China Says Hong Kong Journalist It Holds Is a Spy,2005-05-31,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,,,"['Human rights', 'Espionage', 'Reporters', 'Indictments']"
433057942,Death by a Thousand Blogs,2005-05-24,Newspapers,"['Kristof, Nicholas D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.21,['Communist Party-China'],['813940'],"['Internet', 'Corruption in government', 'Censorship', 'Blogs']"
433058272,News Summary,2005-05-31,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433064703,Air Force Seeks Bush's Approval for Space Arms,2005-05-18,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Air Force-US'],['928110'],"['Space weapons', 'Defense spending', 'Military weapons', 'National security']"
433065371,"After Its Epidemic Arrival, SARS Vanishes",2005-05-15,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.8,,,"['Viruses', 'Respiratory diseases', 'Fatalities', 'Medical research', 'Vaccines', 'Severe acute respiratory syndrome']"
433066128,She Landed in a Hot TV Soap in a Cool China,2005-05-13,Newspapers,"['Grimes, William']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,0.0,E.2:40,,,"['Books', 'Autobiographies']"
433066634,Efforts Continue to Win Release of American in China,2005-05-18,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.6,['Apex Digital Inc'],['334310'],"['Political prisoners', 'Trade relations', 'Executives', 'Diplomacy']"
433077687,"For Months, Agriculture Department Delayed Announcing Result of Mad Cow Test",2005-06-26,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.16,['Department of Agriculture'],['926140'],"['Cattle', 'Diagnostic tests', 'Beef', 'Bovine spongiform encephalopathy']"
433078464,Panel Seeks to Shift Spy Money From Satellites to Agents,2005-06-15,Newspapers,"['Scott, Shane']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,"['House of Representatives-Intelligence, Permanent Select Committee on']",['921120'],"['Defense spending', 'Espionage', 'Space surveillance', 'Appropriations']"
433080758,With Vulcan As My Landscaper,2005-06-30,Newspapers,"['Brown, Patricia Leigh']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.1,,,"['Volcanoes', 'Caves', 'Real estate', 'Trials', 'Lava']"
433083110,U.S. Has Plans To Again Make Own Plutonium,2005-06-27,Newspapers,"['Broad, William J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['Department of Energy', 'Idaho National Laboratory']","['926130', '541710']","['Nuclear energy', 'Production planning', 'Plutonium']"
433083414,Fund-Raisers Give 'Full House' a Whole New Meaning,2005-06-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,14WC.1,,,
433083513,News Summary,2005-06-23,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433089294,Bermuda,2005-06-19,Newspapers,"['Chaplin, Julia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,5.15,,,"['Tourism', 'Vacations', 'Restaurants', 'Hotels & motels']"
433095744,A Would-Be Chinese Defector Gets the Cold Shoulder in Australia,2005-06-09,Newspapers,"['Bonner, Raymond']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.5,,,"['Diplomatic & consular services', 'International relations', 'Political asylum']"
433098852,"The Road to 'Animal Farm,' Through Burma",2005-06-07,Newspapers,"['Grimes, William']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,0.0,E.9,,,"['Nonfiction', 'Writers', 'Social conditions & trends']"
433099008,News Summary,2005-06-04,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433099453,Rumsfeld Issues a Sharp Rebuke to China on Arms,2005-06-04,Newspapers,"['Shanker, Thom']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Arms control & disarmament', 'International relations']"
433100797,Case Against a Times Researcher Goes to Chinese Prosecutors,2005-06-03,Newspapers,"['Eckholm, Erik']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,,,"['Indictments', 'Journalists', 'Human rights', 'Espionage', 'Prosecutions', 'Political prisoners']"
433101643,Wife Says Jailed Reporter Had Been Helping China,2005-06-04,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.7,,,"['Espionage', 'Reporters', 'Arrests', 'Newspapers']"
433115699,"China's Military Geared to Deterring Taiwan, Report Says",2005-07-20,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,,,"['Military policy', 'Modernization', 'Defense spending', 'Independence']"
433125585,Secrecy Veils China's Jailing Of a Journalist,2005-08-31,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Human rights', 'Arrests', 'Journalists', 'Investigations', 'Security']"
433129491,U.S. Banks on Technology in Revised Military Plan for a Possible North Korea Conflict,2005-08-29,Newspapers,"['Shanker, Thom']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Military technology', 'Foreign policy']"
433133508,The Process in Place,2005-08-23,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.17,,,"['Nuclear reactors', 'Arms control & disarmament', 'Nuclear weapons', 'Diplomacy', 'International relations']"
433135332,"Arts, Briefly",2005-08-19,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:5,,,
433135828,Bush's Aid Cuts On Court Issue Roil Neighbors,2005-08-19,Newspapers,"['Forero, Juan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['International Criminal Court'],"['922110', '928120']","['Foreign aid', 'Diplomacy', 'Foreign policy']"
433136891,Risks and Rewards Of Art in the Open,2005-08-19,Newspapers,"['Kimmelman, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.2:31,,,"['Public art', 'Visual artists', 'Sculpture', 'Tourism']"
433139196,China Has Arrested American on Suspicion of Spying for Taiwan,2005-08-19,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Espionage', 'Arrests']"
433148685,China Accuses a Detained Correspondent of Spying for Taiwan,2005-08-06,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,,,"['Espionage', 'Journalists', 'Arrests']"
433150021,Sports Briefing,2005-09-30,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,D.4,,,
433162282,U.S. Seeks Cooperation With China,2005-09-12,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.9,,,"['International relations-US -- China', 'Armed forces', 'Disaster relief', 'Emergency preparedness']"
433163248,"Three Kings: The Lion, the Ape and the Politician",2005-09-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,2.70,,,
433166011,"For Women and Babies, Another Form of Protection",2005-09-13,Newspapers,"['Brody, Jane E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.7,,,"['Pregnancy', 'Vitamins', 'Birth defects', 'Vitamin B', 'Medical research', 'Preventive medicine']"
433168017,U.N. Official Urges China to Deepen Commitment to Rights,2005-09-03,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,['United Nations Commission on Human Rights'],"['928120', '813311']","['Human rights', 'International relations', 'Economic growth', 'Diplomacy']"
433168539,"Joseph Rotblat, 96, Dies; Resisted Nuclear Weapons",2005-09-02,Newspapers,"['Noble, Holcomb B']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.7,,,"['Deaths -- Rotblat, Joseph']"
433171483,Worldwide but Homegrown,2005-10-30,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.11,"['Department of Commerce', 'Internet Corporation for Assigned Names & Numbers']","['926110', '813990', '533110']","['URLs', 'Pornography & obscenity', 'International relations-US', 'Editorials -- URLs']"
433172755,An Influential Bush Insider Who Is Used to Challenges,2005-10-29,Newspapers,"['Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,,,"['Indictments', 'Public officials', 'Classified information', 'Resignations']"
433174759,Turkish Poultry Imports Banned by European Union,2005-10-11,Newspapers,"['Rosenthal, Elisabeth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.21,['European Union'],"['926110', '928120']","['Avian flu', 'Bans', 'Poultry', 'Imports', 'Public health', 'Quarantine']"
433176583,Rumsfeld Warns Young Chinese on Isolationism,2005-10-19,Newspapers,"['Shanker, Thom']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.8,,,"['Isolationism', 'International relations-US -- China', 'Speeches']"
433177378,"To Go Global, Do You Ignore Censorship?",2005-10-24,Newspapers,"['Zeller, Tom, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.3,"['Communist Party-China', 'Yahoo']","['813940', '518112', '516110']","['Internet', 'Censorship', 'Disclosure', 'Political dissent']"
433184202,News Summary,2005-10-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433187286,"Gingerly, U.S. and China Plan To Strengthen Military Ties",2005-10-20,Newspapers,"['Shanker, Thom']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.6,,,"['Defense spending', 'Military policy', 'International relations-US -- China']"
433187921,Britain's Secret Service Indeed! Spy on It on Its Web Site,2005-10-14,Newspapers,"['Cowell, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,['Secret Intelligence Service-UK'],['922120'],"['Espionage', 'Web sites', 'Public access']"
433188879,"Bird Flu Going to East Africa, United Nations Officials Fear",2005-10-20,Newspapers,"['Rosenthal, Elisabeth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,"['United Nations', 'UN']","['928120', '928120']","['Pandemics', 'Disease control', 'Avian flu']"
433189803,Rumsfeld to Visit Chinese President,2005-10-15,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.9,,,"['International relations-US -- China', 'Defense spending', 'Nuclear weapons', 'Military policy']"
433190625,Asia Avian Flu Confirmed as Killer of Birds in Turkey,2005-10-14,Newspapers,"['Rosenthal, Elisabeth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,['United Nations Food & Agricultural Organization'],['928120'],"['Avian flu', 'Birds', 'Disease transmission', 'Quarantine']"
433190655,News Summary,2005-10-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433190867,"As Polar Ice Turns to Water, Dreams of Treasure Abound",2005-10-10,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Global warming', 'Shipping', 'Commercial fishing', 'Oil exploration', 'Territorial issues']"
433197021,The Listings Nov. 25 - Dec. 1,2005-11-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:30,,,
433197903,Why the Chicken Virus Crossed the Border,2005-11-22,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.23,,,"['Disease control', 'Poultry', 'Trade restrictions', 'Avian flu', 'Pandemics']"
433200967,"Arts, Briefly",2005-11-21,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.2,,,
