GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
433383138,British Arms Merchant With Passport to the Pentagon,2006-08-16,Newspapers,"['Leslie, Wayne']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,"['Department of Defense', 'BAE Systems PLC']","['928110', '334511', '336411', '336414', '336611']",,"['Military weapons', 'Defense contracts']"
433383380,Newspaper Hedges on Report Of Phone Companies and Data,2006-07-01,Newspapers,"['Richtel, Matt']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.13,"['USA Today', 'BellSouth Corp', 'Verizon Communications Inc', 'National Security Agency']","['511110', '517110', '518111', '517311', '517312', '928110']",,"['Telephone companies', 'Archives & records', 'Terrorism', 'Databases']"
433385046,Privacy vs. Viewing the Internet User as a Commodity,2006-08-12,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,['AOL LLC'],['518111'],,"['Data mining', 'Search engines', 'Online advertising', 'Social impact', 'Computer privacy']"
433386580,"Tracing Terror Plots, British Watch, Then Pounce",2006-08-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,['MI5'],,,"['Arrests', 'Criminal investigations', 'Aircraft', 'Terrorism']"
433386874,Bush Shifting Public Focus To Terrorism And Iraq War,2006-08-31,Newspapers,"['Kornblut, Anne e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,['Republican Party'],['813940'],,"['Terrorism', 'Iraq War-2003', 'Congressional elections']"
433389002,Bush Aides Foresee Gains on Eavesdropping and Guantanamo,2006-08-12,Newspapers,"['Rutenberg, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,['Congress'],['921120'],,"['Terrorism', 'Search warrants', 'National security', 'Electronic eavesdropping']"
433389280,"Law Put to Unusual Use in Hezbollah TV Case, Some Say",2006-08-26,Newspapers,"['Rashbaum, William K']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.2,['Al Manar'],['513120'],,"['Television broadcasting', 'Terrorism', 'Indictments', 'Freedom of speech', 'Arrests', 'USA PATRIOT Act 2001-US']"
433392173,Finding a Friendly Court Is Not So Easy,2006-08-20,Newspapers,"['Glater, Jonathan D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.5,"['American Civil Liberties Union', 'ACLU']","['813311', '541110', '813311', '541110']",,"['Electronic eavesdropping', 'Constitutional law', 'Voir dire', 'Federal courts']"
433393255,New Woodward Book Says Bush Ignored Urgent Warning on Iraq,2006-09-29,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Department of Defense'],['928110'],,"['Iraq War-2003', 'Foreign policy', 'Books-titles -- State of Denial']"
433393869,"While Nixon Campaigned, the F.B.I. Watched John Lennon",2006-09-21,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.30,"['Federal Bureau of Investigation', 'FBI']","['922120', '922120']",,"['Electronic eavesdropping', 'Watergate affair', 'Surveillance', 'Documentary films', 'Civil liberties', 'Editorials -- Lennon, John']"
433394909,Many Experts Fault Reasoning Of Judge in Surveillance Ruling,2006-08-19,Newspapers,"['Liptak, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,"['Federal court decisions', 'Legal arguments', 'Constitutional law', 'Surveillance of citizens']"
433395398,Conflict of Interest Is Raised In Eavesdropping Ruling,2006-08-23,Newspapers,"['Lichtblau, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,"['National Security Agency', 'Judicial Watch Inc', 'Community Foundation for Southeastern Michigan', 'American Civil Liberties Union--ACLU']","['928110', '541720', '813219', '541110', '813311']",,"['Federal court decisions', 'Surveillance of citizens', 'Judicial ethics', 'Electronic surveillance', 'Conflicts of interest', 'LGBTQ rights']"
433395557,Lawyer in Terror Case Apologizes For Violating Special Prison Rules,2006-09-29,Newspapers,"['Preston, Julia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.1,,,,"['Apologies', 'Criminal sentences', 'Attorneys', 'Terrorism']"
433395677,Panel in Senate Backs Bush Plan for Monitoring,2006-09-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Congress-US'],['921120'],,"['Terrorism', 'Military tribunals', 'National security', 'Electronic surveillance']"
433396090,News Summary,2006-08-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,,
433396291,"A Man, a Plan, a Dam. Then, an F.B.I. Call.",2006-08-22,Newspapers,"['Dean, Cornelia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.15,"['Federal Bureau of Investigation', 'FBI', 'Army Corps of Engineers']","['922120', '922120', '928110']",,"['Dams', 'Terrorism', 'Environmentalists', 'Surveillance of citizens']"
433396816,Metro Briefing New Jersey: Trenton: State Defends Its Subpoena Effort,2006-09-12,Newspapers,"['Chen, David W']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.6,,,,['Subpoenas']
433397423,News Summary,2006-08-19,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,,
433398048,Bush Assures That the Nation Is Safer as Memories Turn to a Day of Destruction,2006-09-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.25,['Al Qaeda'],['813940'],,"['Terrorism', 'National security', 'Anniversaries', 'Speeches']"
433398097,"While Nixon Campaigned, the F.B.I. Watched John Lennon",2006-09-21,Newspapers,"['Cohen, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.30,,,,
433398705,Punishing Refugees Twice,2006-09-23,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,,
433398861,Going Beyond the Simple Food Court,2006-08-02,Newspapers,"['Siwolop, Sana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.7,,,,"['Restaurants', 'Shopping centers']"
433399514,Inside,2006-09-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,
433400377,Deal Is Likely on Detainees but Not on Eavesdropping,2006-09-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,['Congress-US'],['921120'],,"['Terrorism', 'Criminal justice', 'Military tribunals', 'Questioning', 'Federal legislation', 'National security', 'Electronic surveillance']"
433401450,Challenger for House Seat Finds Fault in Ties to Bush,2006-09-17,Newspapers,"['Pear, Robert']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.24,['Democratic Party'],['813940'],,"['Political advertising', 'Congressional elections -- New Mexico']"
433401462,G.O.P. Reaches Tentative Deal On Domestic Spying Legislation,2006-09-26,Newspapers,"['Lichtblau, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.16,"['Republican Party', 'Congress-US']","['813940', '921120']",,"['Surveillance of citizens', 'Federal legislation', 'Electronic surveillance']"
433402096,Ruling for the Law,2006-08-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.16,"['Department of Justice', 'National Security Agency']","['922130', '928110']",,"['Federal court decisions', 'Electronic eavesdropping', 'Separation of powers', 'Editorials -- Electronic eavesdropping']"
433402811,Bush Untethered,2006-09-17,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.13,,,,"['Torture', 'Terrorism', 'Geneva Conventions', 'Political leadership', 'Federal legislation', 'Editorials -- Bush, George W']"
433402833,Judge Hears Arguments On Federal Spying Program,2006-09-06,Newspapers,"['Liptak, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.14,['National Security Agency'],['928110'],,"['Court hearings & proceedings', 'Surveillance of citizens', 'Constitutional law', 'Electronic eavesdropping']"
433403769,Terror Laws Cut Resettlement of Refugees,2006-09-28,Newspapers,"['Swarns, Rachel L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.21,,,,"['Terrorism', 'Guerrilla forces', 'USA PATRIOT Act 2001-US', 'REAL ID Act 2005-US', 'Refugees']"
433404090,Censored Affidavit Issued In National Security Case,2006-09-26,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.5,['Federal Bureau of Investigation--FBI'],['922120'],,"['National security', 'Federal court decisions', 'Affidavits', 'Litigation', 'Censorship', 'Disclosure', 'Civil liberties', 'Privacy', 'Terrorism']"
433404099,"In House Race, Focus Shifts To Security",2006-09-24,Newspapers,"['Hernandez, Raymond']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.35,"['House of Representatives', 'Republican Party']","['921120', '813940']",,"['Political campaigns', 'National security', 'Terrorism', 'Congressional elections -- Connecticut']"
433404279,House Approves Power for Wiretaps Without Warrants,2006-09-29,Newspapers,"['Lichtblau, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,['House of Representatives'],['921120'],,"['Arrest warrants', 'Federal legislation', 'Surveillance', 'Civil liberties', 'Electronic eavesdropping']"
433404658,Israel Forms Committee To Investigate Lebanon War,2006-09-18,Newspapers,"['Myre, Greg']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,,"['War', 'Military policy', 'Investigations', 'Cabinet', 'Committees']"
433404972,"On Campus, Finding Face Time in a Virtual Age",2006-09-28,Newspapers,"['Bellafante, Ginia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.1,,,,"['College students', 'College campuses', 'Social life & customs', 'Housing cooperatives']"
433405399,Challenger for a House Seat Strikes Back,2006-09-29,Newspapers,"['Hernandez, Raymond']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.6,,,,"['Political advertising', 'State elections -- Connecticut']"
433406010,"A Playboy Party at the Super Bowl, a Wink and an Invitation",2006-10-26,Newspapers,"['Files, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.22,,,,"['Political advertising', 'Political campaigns', 'Congressional elections -- Tennessee']"
433406153,House Passes Detainee Bill As It Clears Senate Hurdle,2006-09-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,"['House of Representatives', 'Republican Party', 'Democratic Party']","['921120', '813940', '813940']",,"['Federal legislation', 'Terrorism', 'Questioning', 'Military tribunals', 'Prisoner treatment']"
433406200,"A Solemn, Sad Moment to Reflect, but Politics Also Surfaces",2006-09-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,,,,"['Memorial services', 'Politics', 'Terrorism', 'Anniversaries']"
433406293,Judge Drops Two Charges In Gotti Racketeering Case,2006-09-14,Newspapers,"['Williams, Timothy']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.2,,,,"['Racketeering', 'Indictments']"
433406561,Tiny Firm's H.P. Link Scrutinized,2006-09-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,,,,
433406708,A Congressional Endorsement,2006-10-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,"['Republican Party', 'Democratic Party']","['813940', '813940']",,"['Political ethics', 'Conservatism', 'Congressional elections', 'Endorsements', 'Editorials -- Endorsements']"
433407176,Private Anguish Emerges In Gotti's Conversations,2006-09-11,Newspapers,"['Williams, Timothy']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.3,,,,"['Racketeering', 'Trials', 'Organized crime', 'Audio recordings']"
433408589,New York Isn't the World's Undisputed Financial Capital,2006-10-27,Newspapers,"['Timmons, Heather']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,,,,"['Securities markets', 'Cities', 'Ratings & rankings', 'International finance']"
433408715,"For a Top Democrat, Further Climb Seems Out",2006-10-24,Newspapers,"['Mazzetti, Mark']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,"['House of Representatives-Intelligence, Permanent Select Committee on', 'Democratic Party']","['921120', '813940']",,"['Political leadership', 'Congressional committees']"
433408789,Meat Labels Hope to Lure the Sensitive Carnivore,2006-10-24,Newspapers,"['Martin, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Whole Foods Market Inc'],['445110'],,"['Descriptive labeling', 'Meat', 'Animal rights movement', 'Supermarkets']"
433408878,"Congress Is Winding Down, but Much Is Left Undone",2006-09-25,Newspapers,"['Hulse, Carl']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,['Congress'],['921120'],,"['Federal legislation', 'National security', 'Federal budget', 'Energy policy']"
433409952,Cheney's Power No Longer Goes Unquestioned,2006-09-10,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,,,,"['Political power', 'Presidency', 'Terrorism', 'Vice Presidents']"
433410166,Judge Allows Islamic Group To Challenge Wiretapping,2006-09-08,Newspapers,"['Liptak, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,['Al Haramain'],,,"['Charities', 'Litigation', 'Surveillance of citizens', 'Electronic eavesdropping', 'Federal court decisions']"
433410811,Planet Google Wants You,2006-10-15,Newspapers,"['Williams, Alex']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,9.1,"['YouTube Inc', 'Google Inc']","['516110', '518112']",,"['Acquisitions & mergers', 'Web sites', 'Search engines', 'Users']"
433410852,More Muslims Are Coming to U.S. After a Decline in Wake of 9/11,2006-09-10,Newspapers,"['Elliott, Andrea']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,,,,"['Immigration', 'Terrorism', 'Muslims']"
433411132,For Congress in Nassau,2006-10-22,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,14LI.25,,,,"['Endorsements', 'Congressional elections', 'Editorials -- Endorsements']"
